source,id,price,area,rooms,floor,storeys,bathroom_count,new_building,F_Furniture,F_Security,F_Air Conditioner,F_Balcony,F_Heating System,F_Internet,F_Elevator,latitude,longitude,building_type_Monolit,building_type_Other,building_type_Panel,building_type_Stone,condition_Good Condition,condition_Needs Renovation/Repair,condition_New/Excellent Condition,condition_Other
2402,bnakaran,d114629,3000.0,140.0,3.0,10.0,18.0,2.0,1,0,0,0,0,1,0,0,44.508781455232,40.184942669539,1,0,0,0,1,0,0,0
2403,bnakaran,d113523,3687.5,80.0,3.0,2.0,4.0,1.0,0,0,0,0,0,0,0,0,44.520857916671,40.18507586425,0,0,0,1,1,0,0,0
2404,bnakaran,d115657,2227.2727272727275,44.0,2.0,2.0,9.0,1.0,0,0,0,1,0,0,0,0,44.518229609785,40.167560002603,0,0,1,0,0,0,1,0
2405,bnakaran,d117729,2598.4251968503936,127.0,4.0,3.0,8.0,2.0,1,0,0,0,0,0,0,0,44.50138,40.196368,1,0,0,0,1,0,0,0
2406,bnakaran,d109005,32.5,52.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.514301300049,40.206401824951,0,0,0,1,1,0,0,0
2407,bnakaran,d107278,825.0,62.0,3.0,9.0,12.0,1.0,1,0,0,0,0,0,0,0,44.464954,40.211707,1,0,0,0,0,0,1,0
2408,bnakaran,d95741,2759.7402597402597,154.0,4.0,9.0,10.0,3.0,1,0,1,0,0,0,0,0,44.518049465247,40.171297011949,1,0,0,0,1,0,0,0
2409,bnakaran,d117681,2692.3076923076924,65.0,2.0,12.0,14.0,1.0,1,0,0,0,0,0,0,0,44.503741884933,40.226913213659,1,0,0,0,0,0,1,0
2410,bnakaran,d113560,1075.0,60.0,2.0,11.0,14.0,1.0,1,0,0,1,0,0,0,0,44.510175,40.211244284798,1,0,0,0,0,0,1,0
2411,bnakaran,d1047,30.0,44.0,1.0,4.0,10.0,1.0,0,0,0,1,0,0,0,0,44.506999969482,40.18159866333,0,0,1,0,1,0,0,0
2412,bnakaran,d116679,3472.222222222222,72.0,3.0,7.0,16.0,1.0,0,0,0,1,0,0,0,0,44.519620890876,40.185605860671,0,0,1,0,1,0,0,0
2413,bnakaran,d117710,1500.0,162.0,4.0,6.0,8.0,2.0,1,0,0,0,0,0,0,0,44.524514746033,40.176939201242,1,0,0,0,1,0,0,0
2414,bnakaran,d31682,625.0,39.0,1.0,3.0,9.0,1.0,0,0,0,0,0,0,0,0,44.512309542328,40.1731340715,1,0,0,0,1,0,0,0
2415,bnakaran,d114691,2538.4615384615386,169.0,4.0,15.0,15.0,2.0,1,0,0,1,0,0,0,0,44.541173985457,40.20386880665,1,0,0,0,1,0,0,0
2416,bnakaran,d109840,2750.0,80.0,2.0,2.0,5.0,1.0,0,0,0,1,0,0,0,0,44.49902398078,40.192664507723,0,0,0,1,1,0,0,0
2417,bnakaran,d96959,4446.808510638298,47.0,2.0,8.0,15.0,1.0,1,0,1,1,0,0,0,0,44.511375690009,40.17989504878,1,0,0,0,0,0,1,0
2418,bnakaran,d98282,5714.285714285715,28.0,1.0,12.0,16.0,1.0,1,0,1,0,0,0,0,0,44.511343625301,40.179882450421,1,0,0,0,1,0,0,0
2419,bnakaran,d99661,3708.3333333333335,120.0,3.0,13.0,16.0,2.0,1,0,0,1,0,1,0,0,44.510423720058,40.180692384193,1,0,0,0,0,1,0,0
2420,bnakaran,d111447,3564.102564102564,39.0,1.0,3.0,4.0,1.0,0,0,0,0,0,0,0,0,44.517827433837,40.178346581973,0,0,0,1,1,0,0,0
2421,bnakaran,d111909,6388.888888888889,36.0,2.0,3.0,16.0,1.0,1,0,0,0,0,0,0,0,44.514906797622,40.177737915888,1,0,0,0,1,0,0,0
2422,bnakaran,d112261,2983.8709677419356,62.0,2.0,3.0,4.0,1.0,0,0,0,1,0,0,0,0,44.502022455017,40.179666408042,0,0,0,1,0,0,1,0
2423,bnakaran,d115045,1904.7619047619048,84.0,2.0,4.0,13.0,1.0,1,0,0,1,0,1,0,0,44.52185074736,40.173886039895,1,0,0,0,0,1,0,0
2424,bnakaran,d116587,2266.6666666666665,60.0,2.0,5.0,16.0,1.0,1,0,0,1,0,1,0,0,44.519158,40.164487,1,0,0,0,0,1,0,0
2425,bnakaran,d115604,2666.6666666666665,60.0,2.0,2.0,14.0,1.0,1,0,0,0,0,0,0,0,44.512879,40.17787,1,0,0,0,1,0,0,0
2426,bnakaran,d117726,2307.6923076923076,117.0,3.0,5.0,18.0,2.0,1,0,1,1,0,0,0,0,44.49017937567,40.214144445173,1,0,0,0,1,0,0,0
2427,bnakaran,d83934,3000.0,200.0,4.0,10.0,13.0,2.0,1,0,0,1,0,0,0,0,44.514756416174,40.182471112379,1,0,0,0,0,0,1,0
2428,bnakaran,d84982,3000.0,164.0,4.0,6.0,12.0,3.0,1,0,0,0,0,0,0,0,44.51475696,40.18301089,1,0,0,0,0,0,1,0
2429,bnakaran,d93250,3000.0,170.0,5.0,4.0,9.0,3.0,1,0,1,1,0,0,0,0,44.51475696,40.18301089,1,0,0,0,0,0,1,0
2430,bnakaran,d105315,3000.0,150.0,4.0,10.0,14.0,2.0,1,0,1,1,0,0,0,0,44.508378473541,40.183579493499,1,0,0,0,0,0,1,0
2431,bnakaran,d109392,1800.0,110.0,4.0,5.0,5.0,2.0,1,0,1,0,0,0,0,0,44.508681865082,40.196463364186,1,0,0,0,0,0,1,0
2432,bnakaran,d13316,2000.0,96.0,4.0,5.0,9.0,2.0,0,0,0,0,0,0,0,0,44.504001617432,40.1830682,0,0,0,1,0,0,1,0
2433,bnakaran,d73499,3000.0,120.0,4.0,5.0,11.0,1.0,1,0,0,0,0,0,0,0,44.50822847,40.18469734,1,0,0,0,1,0,0,0
2434,bnakaran,d117717,1200.0,40.0,2.0,4.0,15.0,1.0,1,0,0,0,0,0,0,0,44.515491697097,40.177257058106,1,0,0,0,1,0,0,0
2435,bnakaran,d117293,675.0,50.0,2.0,2.0,5.0,1.0,0,0,0,1,0,0,0,0,44.495416448379,40.195971465382,0,0,0,1,0,0,1,0
2436,bnakaran,d117718,3214.285714285714,56.0,2.0,5.0,14.0,1.0,1,0,0,0,0,0,0,0,44.499360992034,40.173224453044,1,0,0,0,0,0,1,0
2437,bnakaran,d110398,1300.0,72.0,2.0,6.0,10.0,1.0,0,0,0,0,0,0,0,0,44.505199432373,40.181701660156,0,0,1,0,1,0,0,0
2438,bnakaran,d117709,4561.403508771929,57.0,2.0,10.0,15.0,1.0,1,0,0,0,0,0,0,0,44.507900238037,40.184101104736,1,0,0,0,1,0,0,0
2439,bnakaran,d50648,32.5,40.0,1.0,6.0,10.0,1.0,0,0,0,1,0,1,0,0,44.512599945068,40.173000335693,0,0,1,0,1,0,0,0
2440,bnakaran,d56475,42.5,67.0,2.0,4.0,10.0,1.0,0,0,0,0,0,0,0,0,44.506999969482,40.18159866333,0,0,1,0,1,0,0,0
2441,bnakaran,d110998,40.0,40.0,1.0,2.0,11.0,1.0,0,0,0,0,0,0,0,0,44.509911466312,40.178666095941,0,0,1,0,1,0,0,0
2442,bnakaran,d117720,4912.2807017543855,171.0,4.0,8.0,11.0,2.0,1,0,0,1,0,1,0,0,44.514409152115,40.182400787469,1,0,0,0,0,1,0,0
2443,bnakaran,d117721,3419.753086419753,81.0,3.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,44.508509620558,40.181934963852,0,0,0,1,1,0,0,0
2444,bnakaran,d115658,1903.6144578313254,83.0,3.0,2.0,9.0,2.0,0,0,0,1,0,0,0,0,44.516586824481,40.169125409251,0,0,1,0,1,0,0,0
2445,bnakaran,d102632,2102.803738317757,107.0,3.0,15.0,16.0,2.0,1,0,1,0,0,0,0,0,44.516385222229,40.203660249041,1,0,0,0,1,0,0,0
2446,bnakaran,d115680,1648.148148148148,54.0,2.0,5.0,5.0,1.0,0,0,0,1,0,1,0,0,44.520772527372,40.208665623103,0,0,0,1,1,0,0,0
2447,bnakaran,d117317,1000.0,120.0,4.0,2.0,13.0,1.0,0,0,0,1,0,0,0,0,44.512879,40.17787,0,1,0,0,1,0,0,0
2448,bnakaran,d116802,5113.636363636364,88.0,3.0,3.0,6.0,1.0,0,0,0,0,0,0,0,0,44.515779018402,40.188766593783,0,0,0,1,1,0,0,0
2449,bnakaran,d116847,5590.062111801242,161.0,4.0,2.0,11.0,2.0,1,0,0,0,0,1,0,0,44.512879,40.17787,1,0,0,0,1,0,0,0
2450,bnakaran,d116848,4230.7692307692305,91.0,3.0,4.0,10.0,2.0,1,0,0,0,0,1,0,0,44.512879,40.17787,1,0,0,0,1,0,0,0
2451,bnakaran,d117392,1842.1052631578948,95.0,3.0,2.0,5.0,1.0,0,0,0,1,0,1,0,0,44.494004288361,40.199502100974,0,0,0,1,0,1,0,0
2452,bnakaran,d116520,3461.5384615384614,117.0,4.0,2.0,5.0,2.0,1,0,0,0,0,0,0,0,44.50836,40.1964340433,1,0,0,0,1,0,0,0
2453,bnakaran,d91884,875.0,58.0,2.0,2.0,4.0,1.0,0,0,0,0,0,0,0,0,44.505501773856,40.18667285826,0,0,0,1,1,0,0,0
2454,bnakaran,d115246,2026.0869565217392,115.0,3.0,20.0,20.0,2.0,1,0,0,1,0,0,0,0,44.519332535905,40.209453587969,1,0,0,0,1,0,0,0
2455,bnakaran,d112922,3307.6923076923076,130.0,4.0,8.0,13.0,2.0,1,0,0,1,0,0,0,0,44.49773349451,40.18144111018,1,0,0,0,0,0,1,0
2456,bnakaran,d116312,3228.855721393035,201.0,4.0,4.0,6.0,2.0,1,0,0,1,0,0,0,0,44.514435507935,40.192041861044,1,0,0,0,0,0,1,0
2457,bnakaran,d114729,2325.5813953488373,43.0,2.0,5.0,9.0,1.0,0,0,0,0,0,0,0,0,44.492654307367,40.199055955408,0,0,1,0,1,0,0,0
2458,bnakaran,d116865,4838.709677419355,93.0,2.0,5.0,7.0,1.0,1,0,0,1,0,0,0,0,44.514693,40.192083,1,0,0,0,1,0,0,0
2459,bnakaran,d117707,1517.857142857143,56.0,2.0,6.0,9.0,0.0,0,0,0,1,0,0,0,0,44.456608,40.204049,0,0,1,0,1,0,0,0
2460,bnakaran,d117708,1500.0,115.0,3.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,44.503325306884,40.183833267105,0,0,0,1,1,0,0,0
2461,bnakaran,d117636,2500.0,131.0,3.0,10.0,15.0,2.0,1,0,1,1,0,0,0,0,44.512879,40.17787,1,0,0,0,1,0,0,0
2462,bnakaran,d113965,2884.6153846153848,78.0,3.0,4.0,15.0,1.0,1,0,1,1,0,0,0,0,44.519432898147,40.143482105804,1,0,0,0,1,0,0,0
2463,bnakaran,d117313,2000.0,130.0,4.0,3.0,5.0,2.0,0,0,0,1,0,0,0,0,44.519272441801,40.178278318564,0,0,0,1,1,0,0,0
2464,bnakaran,d117702,2500.0,176.0,3.0,12.0,15.0,2.0,1,0,1,1,0,0,0,0,44.497146253967,40.182237886896,1,0,0,0,1,0,0,0
2465,bnakaran,d117703,875.0,78.0,3.0,4.0,6.0,1.0,0,0,0,0,0,0,0,0,44.512879,40.17787,0,0,0,1,1,0,0,0
2466,bnakaran,d115521,3644.8598130841124,107.0,3.0,3.0,5.0,1.0,0,0,0,0,0,1,0,0,44.520900726318,40.178798675537,0,0,0,1,0,1,0,0
2467,bnakaran,d117459,1200.0,80.0,3.0,4.0,8.0,1.0,0,0,0,0,0,0,0,0,44.516016322753,40.206416198716,0,0,0,1,1,0,0,0
2468,bnakaran,d116693,1375.0,75.0,2.0,7.0,12.0,2.0,1,0,0,0,0,0,0,0,44.508064,40.210557,1,0,0,0,0,0,1,0
2469,bnakaran,d117284,2397.2602739726026,73.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,44.504066451034,40.204725382152,0,0,0,1,0,0,1,0
2470,bnakaran,d114960,2894.7368421052633,190.0,4.0,4.0,8.0,3.0,1,0,0,1,0,0,0,0,44.496476,40.202306,1,0,0,0,1,0,0,0
2471,bnakaran,d114961,2894.7368421052633,190.0,4.0,4.0,8.0,3.0,1,0,0,0,0,0,0,0,44.496476,40.202306,1,0,0,0,1,0,0,0
2472,bnakaran,d115843,2346.938775510204,98.0,3.0,4.0,7.0,3.0,1,0,0,1,0,1,0,0,44.496191082,40.207518025243,1,0,0,0,0,1,0,0
2473,bnakaran,d117700,4754.098360655737,61.0,2.0,6.0,10.0,1.0,1,0,0,0,0,0,0,0,44.512879,40.17787,1,0,0,0,1,0,0,0
2474,bnakaran,d114256,3444.4444444444443,90.0,4.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,44.513961296959,40.18260723344,0,0,0,1,1,0,0,0
2475,bnakaran,d96136,3130.4347826086955,115.0,3.0,9.0,10.0,2.0,1,0,0,0,0,0,0,0,44.501920469229,40.200756739937,1,0,0,0,0,0,1,0
2476,bnakaran,d99065,1470.5882352941176,102.0,3.0,2.0,8.0,1.0,0,0,0,1,0,0,0,0,44.498613860481,40.19685273905,0,1,0,0,1,0,0,0
2477,bnakaran,d115020,3916.6666666666665,120.0,3.0,9.0,10.0,1.0,1,0,0,0,0,0,0,0,44.515382421951,40.183349836913,1,0,0,0,1,0,0,0
2478,bnakaran,d115371,2808.641975308642,162.0,4.0,9.0,10.0,3.0,1,0,0,0,0,0,0,0,44.518217175601,40.167546334846,1,0,0,0,1,0,0,0
2479,bnakaran,d117286,4470.588235294118,51.0,2.0,4.0,9.0,1.0,1,0,0,0,0,1,0,0,44.515500172771,40.180504635298,1,0,0,0,0,0,1,0
2480,bnakaran,d90745,1000.0,74.0,3.0,4.0,7.0,1.0,0,0,0,0,0,0,0,0,44.506954723402,40.180890516231,0,0,0,1,1,0,0,0
2481,bnakaran,d94032,1100.0,70.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.5156616,40.1893818,0,0,0,1,1,0,0,0
2482,bnakaran,d116893,1600.0,104.0,3.0,10.0,13.0,1.0,1,0,0,1,0,0,0,0,44.511390202377,40.185250141207,1,0,0,0,1,0,0,0
2483,bnakaran,d85425,1300.0,50.0,2.0,13.0,13.0,2.0,1,0,0,0,0,0,0,0,44.512001037598,40.185398101807,1,0,0,0,0,0,1,0
2484,bnakaran,d102791,1800.0,85.0,2.0,7.0,8.0,1.0,1,0,1,1,0,0,0,0,44.515702460327,40.177120695254,1,0,0,0,0,0,1,0
2485,bnakaran,d111200,1900.0,125.0,3.0,9.0,12.0,2.0,1,0,0,0,0,0,0,0,44.513539367072,40.182326141041,1,0,0,0,1,0,0,0
2486,bnakaran,d111658,1600.0,100.0,3.0,6.0,10.0,1.0,1,0,0,1,0,0,0,0,44.514395087881,40.182377934667,1,0,0,0,1,0,0,0
2487,bnakaran,d113619,1500.0,120.0,3.0,8.0,14.0,1.0,1,0,1,0,0,0,0,0,44.507400512695,40.184200286865,1,0,0,0,1,0,0,0
2488,bnakaran,d115140,1700.0,135.0,3.0,6.0,9.0,2.0,1,0,0,1,0,0,0,0,44.514395087881,40.182377934667,1,0,0,0,0,0,1,0
2489,bnakaran,d115525,1400.0,65.0,2.0,13.0,20.0,1.0,1,0,0,0,0,0,0,0,44.507678,40.184684,1,0,0,0,1,0,0,0
2490,bnakaran,d97240,1300.0,90.0,3.0,5.0,23.0,2.0,1,0,1,0,0,0,0,0,44.520618704038,40.175919048039,1,0,0,0,1,0,0,0
2491,bnakaran,d107966,1500.0,75.0,2.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.51627807669,40.189534659597,0,0,0,1,1,0,0,0
2492,bnakaran,d116845,2857.1428571428573,147.0,3.0,14.0,17.0,2.0,1,0,0,0,0,0,0,0,44.52094635582,40.181653691723,1,0,0,0,1,0,0,0
2493,bnakaran,d116513,4666.666666666667,105.0,3.0,3.0,10.0,2.0,1,0,0,1,0,0,0,0,44.512825899475,40.182836337675,1,0,0,0,0,0,1,0
2494,bnakaran,d117694,1800.0,68.0,2.0,8.0,24.0,1.0,1,0,1,0,0,0,0,0,44.519941370361,40.175601859044,1,0,0,0,1,0,0,0
2495,bnakaran,d117692,3586.9565217391305,92.0,3.0,5.0,5.0,1.0,0,0,0,0,0,0,0,0,44.512879,40.17787,0,0,0,1,1,0,0,0
2496,bnakaran,d98200,2000.0,142.0,3.0,8.0,15.0,2.0,1,0,1,0,0,0,0,0,44.516756320645,40.182546445472,1,0,0,0,1,0,0,0
2497,bnakaran,d102041,2586.206896551724,145.0,4.0,4.0,7.0,2.0,1,0,0,0,0,0,0,0,44.505953,40.180922,1,0,0,0,1,0,0,0
2498,bnakaran,d114126,2636.3636363636365,165.0,5.0,11.0,17.0,3.0,1,0,0,0,0,0,0,0,44.49717325656,40.193878090556,1,0,0,0,1,0,0,0
2499,bnakaran,d114878,2500.0,135.0,4.0,5.0,16.0,2.0,1,0,0,0,0,0,0,0,44.504471,40.180626,1,0,0,0,1,0,0,0
2500,bnakaran,d115105,1961.5384615384614,130.0,5.0,3.0,5.0,2.0,0,0,0,1,0,0,0,0,44.49724554114,40.197988225659,0,0,0,1,1,0,0,0
2501,bnakaran,d115282,2299.2700729927005,137.0,4.0,2.0,6.0,2.0,1,0,0,1,0,0,0,0,44.491773407443,40.220544638857,1,0,0,0,1,0,0,0
2502,bnakaran,d115331,2808.9887640449438,178.0,4.0,5.0,8.0,2.0,1,0,0,0,0,0,0,0,44.514254734085,40.199972465475,1,0,0,0,0,0,1,0
2503,bnakaran,d116616,3588.8888888888887,90.0,3.0,6.0,8.0,2.0,0,0,0,0,0,0,0,0,44.519339312825,40.180868831777,0,1,0,0,1,0,0,0
2504,bnakaran,d117260,3365.3846153846152,52.0,3.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.52789,40.182755,0,0,0,1,1,0,0,0
2505,bnakaran,d83695,950.0,73.0,3.0,2.0,7.0,1.0,0,0,0,0,0,0,0,0,44.511299133301,40.188098907471,0,0,1,0,1,0,0,0
2506,bnakaran,d103247,2266.6666666666665,150.0,4.0,3.0,18.0,2.0,1,0,1,1,0,0,0,0,44.516460324081,40.203668475571,1,0,0,0,1,0,0,0
2507,bnakaran,d109011,900.0,39.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.524913797622,40.178097120028,0,0,0,1,1,0,0,0
2508,bnakaran,d103247,2266.6666666666665,150.0,4.0,3.0,18.0,2.0,1,0,1,1,0,0,0,0,44.516460324081,40.203668475571,1,0,0,0,1,0,0,0
2509,bnakaran,d97606,5465.116279069767,43.0,1.0,5.0,15.0,1.0,1,0,1,1,0,0,0,0,44.511365082973,40.179825070883,1,0,0,0,1,0,0,0
2510,bnakaran,d117893,3500.0,180.0,4.0,3.0,9.0,2.0,1,0,0,1,0,0,0,0,44.514441338623,40.18171777655,1,0,0,0,1,0,0,0
2511,bnakaran,d101518,1200.0,56.0,2.0,13.0,14.0,1.0,1,0,0,0,0,0,0,0,44.503235830688,40.173471355615,1,0,0,0,1,0,0,0
2512,bnakaran,d103247,2266.6666666666665,150.0,4.0,3.0,18.0,2.0,1,0,1,1,0,0,0,0,44.516460324081,40.203668475571,1,0,0,0,1,0,0,0
2513,bnakaran,d83695,950.0,73.0,3.0,2.0,7.0,1.0,0,1,0,1,1,0,1,0,44.511299133301,40.188098907471,0,1,0,0,1,0,0,0
2514,bnakaran,d109011,900.0,39.0,2.0,3.0,5.0,1.0,0,0,0,0,0,0,0,0,44.524913797622,40.178097120028,0,0,0,1,1,0,0,0
2515,bnakaran,d103247,2266.6666666666665,150.0,4.0,3.0,18.0,2.0,1,0,1,1,0,0,0,0,44.516460324081,40.203668475571,1,0,0,0,1,0,0,0
2516,bnakaran,d97606,5465.116279069767,43.0,1.0,5.0,15.0,1.0,1,0,1,1,0,0,0,0,44.511365082973,40.179825070883,1,0,0,0,1,0,0,0
2517,bnakaran,d117893,3500.0,180.0,4.0,3.0,9.0,2.0,1,0,0,1,0,0,0,0,44.514441338623,40.18171777655,1,0,0,0,1,0,0,0
2518,bnakaran,d101518,1200.0,56.0,2.0,13.0,14.0,1.0,1,0,0,0,0,0,0,0,44.503235830688,40.173471355615,1,0,0,0,1,0,0,0
2519,bnakaran,d108176,3000.0,145.0,3.0,9.0,12.0,2.0,1,0,1,1,0,0,0,0,44.514983144843,40.182035825924,1,0,0,0,1,0,0,0
2520,bnakaran,d111713,1800.0,60.0,2.0,11.0,18.0,1.0,1,0,0,1,0,0,0,0,44.509842,40.18046,1,0,0,0,1,0,0,0
2521,bnakaran,d117560,1937.5,80.0,2.0,7.0,16.0,1.0,0,0,0,1,0,0,0,0,44.512879,40.17787,0,1,0,0,1,0,0,0
2522,bnakaran,d117553,1250.0,110.0,3.0,5.0,8.0,1.0,1,0,1,0,0,0,0,0,44.509799957275,40.174900054932,1,0,0,0,1,0,0,0
2523,bnakaran,d112016,2200.0,140.0,3.0,11.0,14.0,2.0,1,0,0,0,0,0,0,0,44.508352017197,40.183659602566,1,0,0,0,1,0,0,0
2524,bnakaran,d116450,3000.0,170.0,4.0,3.0,10.0,3.0,1,0,1,1,0,0,0,0,44.509422866409,40.179510611134,1,0,0,0,1,0,0,0
2525,bnakaran,d86405,1100.0,54.0,2.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,44.5085557,40.180233,0,0,0,1,1,0,0,0
2526,bnakaran,d116830,2400.0,135.0,3.0,10.0,12.0,2.0,1,0,0,0,0,0,0,0,44.508399963379,40.183498382568,1,0,0,0,0,0,1,0
2527,bnakaran,d108749,3000.0,220.0,4.0,8.0,8.0,2.0,1,0,1,1,0,0,0,0,44.514398423279,40.182277352187,1,0,0,0,1,0,0,0
2528,bnakaran,d117064,1700.0,105.0,3.0,4.0,5.0,1.0,1,0,1,0,0,0,0,0,44.514613,40.182121,1,0,0,0,1,0,0,0
2529,bnakaran,d107554,1503.6,125.0,4.0,8.0,10.0,3.0,1,0,0,1,0,0,0,0,44.545980515027,40.19442802257,1,0,0,0,0,1,0,0
2530,bnakaran,d110650,1500.0,150.0,3.0,5.0,23.0,2.0,1,0,0,0,0,0,0,0,44.519401550293,40.175800323486,1,0,0,0,1,0,0,0
2531,bnakaran,d113598,1500.0,55.0,2.0,4.0,16.0,1.0,1,0,1,1,0,0,0,0,44.505818,40.183843,1,0,0,0,1,0,0,0
2532,bnakaran,d111336,2500.0,320.0,5.0,18.0,18.0,5.0,1,0,1,1,0,0,0,0,44.486276542328,40.199895630524,1,0,0,0,0,0,1,0
2533,bnakaran,d104552,1600.0,70.0,2.0,12.0,15.0,1.0,1,0,0,0,0,0,0,0,44.510446796295,40.180706464026,1,0,0,0,0,0,1,0
2534,bnakaran,d106031,2777.777777777778,198.0,3.0,9.0,9.0,3.0,1,0,0,0,0,0,0,0,44.499844,40.19798,1,0,0,0,1,0,0,0
2535,bnakaran,d115388,3191.4893617021276,235.0,5.0,6.0,6.0,2.0,1,0,0,0,0,0,0,0,44.511603,40.181928,1,0,0,0,1,0,0,0
2536,bnakaran,d117786,2500.0,93.0,3.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,44.506571220901,40.185361780147,0,0,0,1,1,0,0,0
2537,bnakaran,d117102,7750.0,300.0,5.0,9.0,10.0,4.0,1,0,0,0,0,0,0,0,44.514784661376,40.181182883197,1,0,0,0,0,0,1,0
2538,bnakaran,d117728,1125.0,52.0,2.0,4.0,8.0,1.0,1,0,0,0,0,0,0,0,44.509528,40.203008,1,0,0,0,0,0,1,0
2539,bnakaran,d112922,3307.6923076923076,130.0,4.0,8.0,13.0,2.0,1,0,0,1,0,0,0,0,44.49773349451,40.18144111018,1,0,0,0,0,0,1,0
2540,bnakaran,d117636,2500.0,131.0,3.0,10.0,15.0,2.0,1,0,1,1,0,0,0,0,44.512879,40.17787,1,0,0,0,1,0,0,0
2541,bnakaran,d114126,2636.3636363636365,165.0,5.0,11.0,17.0,3.0,1,0,0,0,0,0,0,0,44.49717325656,40.193878090556,1,0,0,0,1,0,0,0
2542,bnakaran,d117334,5000.0,150.0,4.0,5.0,12.0,2.0,1,0,0,0,0,0,0,0,44.516331813492,40.190678,1,0,0,0,1,0,0,0
2543,bnakaran,d117345,5000.0,200.0,4.0,4.0,5.0,4.0,1,0,0,1,0,0,0,0,44.519182797622,40.186517170545,1,0,0,0,0,0,1,0
2544,bnakaran,d117415,5000.0,50.0,2.0,13.0,13.0,1.0,1,0,0,0,0,0,0,0,44.509672,40.1825,0,1,0,0,1,0,0,0
2545,bnakaran,d117451,2000.0,110.0,4.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,44.521626523198,40.179706225382,0,0,0,1,1,0,0,0
2546,bnakaran,d117578,1700.0,68.0,2.0,9.0,16.0,1.0,1,0,0,0,0,0,0,0,44.514816847885,40.181676631433,1,0,0,0,1,0,0,0
2547,bnakaran,d102666,2074.074074074074,135.0,4.0,5.0,10.0,2.0,1,0,1,0,0,0,0,0,44.512278017196,40.196568820992,1,0,0,0,0,0,1,0
2548,bnakaran,d115504,1340.1015228426395,197.0,3.0,8.0,9.0,3.0,1,0,0,1,0,1,0,0,44.541246814757,40.192968448314,1,0,0,0,0,1,0,0
2549,bnakaran,d115688,3500.0,100.0,3.0,2.0,6.0,1.0,0,0,0,0,0,0,0,0,44.518451685843,40.178064348413,0,0,0,1,1,0,0,0
2550,bnakaran,d115971,4000.0,265.0,5.0,13.0,14.0,4.0,0,0,1,1,0,0,0,0,44.497512763229,40.183425087143,1,0,0,0,1,0,0,0
2551,bnakaran,d116880,3365.3846153846152,104.0,3.0,1.0,15.0,2.0,1,0,0,0,0,0,0,0,44.516364,40.190678,1,0,0,0,1,0,0,0
2552,bnakaran,d116903,2400.0,140.0,4.0,7.0,12.0,2.0,1,0,1,0,0,0,0,0,44.509546,40.17987763,1,0,0,0,1,0,0,0
2553,bnakaran,d113464,50.0,60.0,2.0,3.0,14.0,1.0,1,0,1,1,0,0,0,0,44.503806,40.153376,1,0,0,0,1,0,0,0
2554,bnakaran,d117690,1300.0,90.0,3.0,5.0,10.0,1.0,0,0,0,0,0,0,0,0,44.516558542327,40.182821964254,0,0,1,0,1,0,0,0
2555,bnakaran,d112939,3675.2136752136753,117.0,3.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,44.51163,40.184608,0,0,0,1,1,0,0,0
2556,bnakaran,d117300,2484.848484848485,33.0,2.0,12.0,14.0,1.0,0,0,0,0,0,0,0,0,44.505718691787,40.205087339636,0,1,0,0,0,0,1,0
2557,bnakaran,d96493,1000.0,67.0,2.0,6.0,10.0,1.0,1,0,0,0,0,0,0,0,44.514958627563,40.178923385299,1,0,0,0,1,0,0,0
2558,bnakaran,d86810,3358.974358974359,39.0,2.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,44.512050920857,40.185021654168,0,0,0,1,1,0,0,0
2559,bnakaran,d97605,6250.0,36.0,1.0,3.0,15.0,1.0,1,0,1,1,0,0,0,0,44.511268523448,40.179866056272,1,0,0,0,1,0,0,0
2560,bnakaran,d103793,3032.7868852459014,61.0,2.0,2.0,5.0,1.0,0,0,0,1,0,0,0,0,44.50469859247,40.178883366649,0,0,0,1,0,0,1,0
2561,bnakaran,d112892,4333.333333333333,60.0,2.0,11.0,11.0,1.0,1,0,0,0,0,0,0,0,44.514714923942,40.180791997126,1,0,0,0,1,0,0,0
2562,bnakaran,d114996,2987.8048780487807,82.0,2.0,9.0,16.0,1.0,1,0,0,1,0,0,0,0,44.498020834609,40.193458479445,1,0,0,0,1,0,0,0
2563,bnakaran,d115609,2647.0588235294117,51.0,2.0,4.0,10.0,1.0,0,0,0,0,0,1,0,0,44.521257524497,40.172387323401,0,0,1,0,1,0,0,0
2564,bnakaran,d116588,2547.169811320755,53.0,2.0,13.0,16.0,1.0,1,0,0,1,0,1,0,0,44.519158,40.164487,1,0,0,0,0,1,0,0
