,source,id,price,area,rooms,floor,storeys,building_type,latitude,longitude,new_building,condition,bathroom_count,F_Security,F_Elevator,F_Heating System,F_Internet,F_Balcony,F_Furniture,F_Air Conditioner
725,bnakaran,d113446,1250.0,89,4,1,2,Stone,44.548899093253,40.200620888329,1,New/Excellent Condition,2,1,0,0,0,0,0,0
726,bnakaran,d44376,320000.0,80,3,3,5,Stone,44.510898590088,40.184200286865,0,New/Excellent Condition,1,0,0,0,0,0,0,0
727,bnakaran,d116857,625.0,72,2,8,10,Panel,44.497456134917,40.149103497662,0,Good Condition,1,0,0,0,0,0,0,1
728,bnakaran,d104527,117000.0,57,2,3,5,Stone,44.495371,40.20232,0,Good Condition,1,0,0,0,0,0,0,0
729,bnakaran,d117779,1200.0,45,2,6,6,Stone,44.526601945754,40.187303633872,0,New/Excellent Condition,1,0,0,0,0,0,0,0
730,bnakaran,d117780,1200.0,45,3,6,6,Other,44.526783588211,40.187445926139,0,New/Excellent Condition,1,0,0,0,0,0,0,0
731,bnakaran,d117781,177000.0,79,3,8,12,Other,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
732,bnakaran,d117775,160000.0,86,3,3,5,Stone,44.494252818107,40.203342137795,0,Good Condition,1,0,0,0,0,0,0,0
733,bnakaran,d117773,1800.0,106,3,3,5,Stone,44.517852727508,40.185977830219,0,Good Condition,1,0,0,0,0,0,0,0
734,bnakaran,d108856,1800.0,122,2,6,14,Monolit,44.511472169311,40.181477099006,1,New/Excellent Condition,2,1,0,0,0,0,0,0
735,bnakaran,d117776,139000.0,71,2,7,9,Stone,44.49322009123,40.203457646677,0,Good Condition,1,0,0,0,0,0,0,1
736,bnakaran,d79133,1000.0,50,2,3,6,Other,44.51726751,40.18237769,0,New/Excellent Condition,1,0,0,0,0,0,0,0
737,bnakaran,d81181,1500.0,216,3,3,3,Stone,44.510673987315,40.186963126037,0,Good Condition,3,0,0,0,0,0,0,0
738,bnakaran,d85825,2000.0,180,4,5,12,Monolit,44.51240735,40.18048421,1,New/Excellent Condition,3,1,0,0,0,0,0,0
739,bnakaran,d90703,1200.0,43,2,6,6,Stone,44.51746442639,40.182857395192,0,New/Excellent Condition,1,1,0,0,0,0,0,0
740,bnakaran,d96415,1500.0,68,2,5,5,Stone,44.507399020746,40.187157985997,0,Good Condition,1,0,0,0,0,0,0,0
741,bnakaran,d115325,1300.0,70,3,6,7,Stone,44.505242929884,40.184231046806,0,New/Excellent Condition,1,0,0,0,0,0,0,0
742,bnakaran,d107306,220000.0,63,3,4,4,Stone,44.510534,40.184436,0,Good Condition,1,0,0,0,0,0,0,0
743,bnakaran,d112562,148000.0,38,2,2,4,Stone,44.503700256348,40.177898406982,0,Good Condition,1,0,0,0,0,0,0,0
744,bnakaran,d95763,485000.0,141,4,5,17,Monolit,44.508598327637,40.183399200439,1,Needs Renovation/Repair,3,1,0,1,0,0,0,1
745,bnakaran,d103048,275000.0,70,2,4,16,Monolit,44.506465,40.183092,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
746,bnakaran,d103100,190000.0,44,2,10,16,Monolit,44.514415,40.178207,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
747,bnakaran,d108000,460000.0,131,3,3,10,Monolit,44.507364423279,40.189937969705,1,New/Excellent Condition,1,0,0,0,0,0,0,1
748,bnakaran,d115309,700.0,40,2,2,4,Stone,44.496997,40.152053,0,New/Excellent Condition,1,0,0,1,0,0,0,1
749,bnakaran,d108966,55.0,45,2,8,10,Panel,44.512298583984,40.18579864502,0,Good Condition,1,0,0,0,0,0,0,0
750,bnakaran,d103249,150000.0,120,4,1,9,Panel,44.521539,40.170455,0,Good Condition,2,0,0,0,0,0,0,0
751,bnakaran,d111513,590000.0,172,3,12,22,Monolit,44.519404572738,40.176223336275,1,Good Condition,2,0,0,0,0,0,0,0
752,bnakaran,d112558,204000.0,86,3,8,9,Panel,44.515933,40.180578,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
753,bnakaran,d112824,840000.0,207,4,2,16,Monolit,44.515523705693,40.177248259983,1,New/Excellent Condition,2,0,0,0,0,0,0,1
754,bnakaran,d112507,500000.0,167,4,13,16,Monolit,44.515578830688,40.203528626234,1,Good Condition,3,0,0,0,0,0,0,0
755,bnakaran,d110016,420000.0,104,4,3,13,Monolit,44.512981845922,40.184524309756,1,Good Condition,1,0,0,0,0,0,0,0
756,bnakaran,d115833,875.0,80,2,6,9,Panel,44.494998931885,40.194400787354,0,Good Condition,2,0,0,0,0,0,0,1
757,bnakaran,d110631,265000.0,80,2,1,4,Stone,44.518533407409,40.187542079434,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
758,bnakaran,d116353,298000.0,84,3,4,4,Stone,44.517297863326,40.182846015639,0,New/Excellent Condition,2,0,0,0,0,0,0,0
759,bnakaran,d117759,210000.0,74,2,1,5,Stone,44.518449856751,40.177529209982,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
760,bnakaran,d95762,1500.0,62,3,2,4,Stone,44.505909600838,40.178988220217,0,Good Condition,1,0,0,0,0,0,0,0
761,bnakaran,d115339,455000.0,90,3,3,6,Stone,44.512879,40.17787,0,Needs Renovation/Repair,1,0,0,0,0,0,0,1
762,bnakaran,d116022,325000.0,74,2,3,5,Stone,44.516382591263,40.188520643818,0,Needs Renovation/Repair,1,0,0,0,0,0,0,0
763,bnakaran,d116177,155000.0,41,2,3,4,Stone,44.507028677246,40.177379067152,0,Good Condition,1,0,0,0,0,0,0,1
764,bnakaran,d116354,360000.0,85,3,4,4,Stone,44.51352528836,40.188524099788,0,New/Excellent Condition,2,0,0,0,0,0,0,0
765,bnakaran,d116384,329000.0,72,3,3,5,Stone,44.512879,40.17787,0,Good Condition,1,0,0,1,0,0,0,1
766,bnakaran,d116408,310000.0,87,3,3,5,Stone,44.518568507932,40.186000349479,0,Needs Renovation/Repair,2,0,0,0,0,0,0,1
767,bnakaran,d116409,200000.0,98,3,5,5,Stone,44.527029134918,40.175793145482,0,Good Condition,1,0,0,0,0,0,0,1
768,bnakaran,d116625,205000.0,100,3,3,18,Monolit,44.476409086676,40.186173862207,1,New/Excellent Condition,1,0,0,1,0,0,0,1
769,bnakaran,d116654,340000.0,86,3,4,4,Stone,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,0
770,bnakaran,d117757,1100.0,45,2,4,9,Panel,44.508910107162,40.18738599975,0,Good Condition,1,0,0,0,0,0,0,0
771,bnakaran,d101916,420000.0,121,4,4,4,Stone,44.517836812161,40.184915486356,0,Good Condition,2,0,0,0,0,0,0,0
772,bnakaran,d115715,280000.0,138,3,2,4,Stone,44.512929609785,40.167540104491,0,Good Condition,1,0,0,0,0,0,0,0
773,bnakaran,d92432,134000.0,34,2,2,5,Stone,44.505100250244,40.184101104736,0,New/Excellent Condition,1,0,0,0,0,0,0,0
774,bnakaran,d98280,310000.0,65,2,3,16,Monolit,44.511407998317,40.179874253347,1,Good Condition,1,1,0,0,0,0,0,1
775,bnakaran,d103049,445000.0,106,4,13,16,Monolit,44.506465,40.183092,1,Needs Renovation/Repair,2,0,0,1,0,0,0,1
776,bnakaran,d103128,225000.0,58,2,13,16,Monolit,44.512234037047,40.18189789531,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
777,bnakaran,d107492,235000.0,52,2,9,17,Monolit,44.511424,40.179957,1,Good Condition,1,1,0,0,0,0,0,0
778,bnakaran,d111422,135000.0,52,2,5,10,Monolit,44.51999688626,40.17249431713,0,Good Condition,1,0,0,0,0,0,0,0
779,bnakaran,d112500,215000.0,40,2,4,16,Monolit,44.516290817473,40.178009492784,1,Good Condition,1,0,0,0,0,0,0,1
780,bnakaran,d112638,204000.0,55,1,9,10,Monolit,44.515679769865,40.180503390604,1,Good Condition,1,0,0,0,0,0,0,0
781,bnakaran,d114328,178000.0,54,2,6,14,Monolit,44.510236350161,40.174563528343,1,New/Excellent Condition,1,0,0,1,0,0,0,1
782,bnakaran,d115250,117000.0,74,3,12,18,Monolit,44.512879,40.17787,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
783,bnakaran,d117512,101000.0,53,2,4,4,Stone,44.521740993423,40.2093437765,0,Good Condition,2,0,0,0,0,0,0,1
784,bnakaran,d117753,750.0,41,2,6,11,Monolit,44.52140045166,40.171901702881,0,Good Condition,1,0,0,0,0,0,0,0
785,bnakaran,d94155,155000.0,77,3,5,12,Panel,44.489779172496,40.201970921488,0,New/Excellent Condition,3,0,0,0,0,0,0,0
786,bnakaran,d110741,155000.0,70,3,7,9,Panel,44.501593454322,40.204503272773,0,New/Excellent Condition,1,0,0,0,0,0,0,1
787,bnakaran,d58973,800000.0,200,5,5,10,Monolit,44.507701873779,40.184395,1,New/Excellent Condition,2,0,0,1,0,0,0,1
788,bnakaran,d63098,1250.0,80,3,3,5,Stone,44.51490020752,40.188598632812,0,New/Excellent Condition,2,0,0,0,0,0,0,1
789,bnakaran,d117745,2250.0,98,3,5,9,Monolit,44.512879,40.17787,1,Good Condition,2,0,0,0,0,0,0,0
790,bnakaran,d116885,115000.0,49,2,3,5,Stone,44.465304688317,40.191203261661,0,New/Excellent Condition,1,0,0,0,0,0,0,0
791,bnakaran,d106631,450000.0,90,3,10,16,Monolit,44.508943293608,40.183062249349,1,New/Excellent Condition,1,1,0,0,0,0,0,0
792,bnakaran,d117746,670000.0,111,3,5,19,Monolit,44.512879,40.17787,1,Good Condition,2,0,0,0,0,0,0,0
793,bnakaran,d110053,255000.0,80,3,7,9,Panel,44.508378238097,40.179134245488,0,Good Condition,2,0,0,0,0,0,0,0
794,bnakaran,d117747,432000.0,100,3,5,5,Stone,44.507103,40.177711,0,Good Condition,2,0,0,0,0,0,0,0
795,bnakaran,d13864,2500.0,160,4,3,3,Stone,44.522701263428,40.180000305176,0,New/Excellent Condition,1,0,0,1,0,0,0,1
796,bnakaran,d57278,1300.0,65,2,12,16,Monolit,44.510423720058,40.180692384193,1,Good Condition,1,0,0,0,0,0,0,1
797,bnakaran,d77300,1000.0,62,2,3,5,Stone,44.51540069,40.18959047,0,Good Condition,1,0,0,0,0,0,0,0
798,bnakaran,d92779,1300.0,80,3,8,10,Stone,44.513401031494,40.188598632812,0,Good Condition,1,0,0,0,0,0,0,0
799,bnakaran,d95334,2500.0,200,6,4,5,Stone,44.511973947811,40.185960306022,0,Good Condition,3,0,0,0,0,0,0,0
800,bnakaran,d111479,1300.0,64,3,3,3,Stone,44.511838846557,40.183515224324,0,New/Excellent Condition,1,0,0,0,0,0,0,0
801,bnakaran,d113412,2200.0,144,4,4,9,Monolit,44.509668052197,40.181303739216,1,Good Condition,1,1,0,0,0,0,0,1
802,bnakaran,d115054,180000.0,88,2,8,9,Stone,44.501673920591,40.204367541778,0,Good Condition,2,0,0,0,0,0,0,1
803,bnakaran,d115783,2500.0,150,3,9,18,Monolit,44.507678,40.184684,1,Good Condition,2,0,0,0,0,0,0,0
804,bnakaran,d115550,155000.0,78,3,1,3,Other,44.512879,40.17787,1,Good Condition,1,0,0,0,0,0,0,1
805,bnakaran,d117102,7750.0,300,5,9,10,Monolit,44.514784661376,40.181182883197,1,New/Excellent Condition,4,0,0,0,0,0,0,0
806,bnakaran,d111666,215000.0,41,2,2,7,Monolit,44.517605099889,40.175651691528,1,Good Condition,1,0,0,0,0,0,0,0
807,bnakaran,d111671,134000.0,33,2,2,5,Stone,44.520731779098,40.18258357496,0,Good Condition,1,0,0,0,0,0,0,0
808,bnakaran,d112234,495000.0,150,4,7,8,Monolit,44.515978994689,40.18373053432,1,Good Condition,2,0,0,0,0,0,0,0
809,bnakaran,d115149,230000.0,120,3,12,13,Monolit,44.512879,40.17787,1,Needs Renovation/Repair,2,0,0,1,0,0,0,1
810,bnakaran,d117736,1150.0,68,3,3,8,Monolit,44.512879,40.17787,1,Good Condition,1,0,0,1,0,0,0,0
811,bnakaran,d111991,1125.0,50,2,5,14,Monolit,44.488927203705,40.213252595772,1,Good Condition,1,1,0,0,0,0,0,1
812,bnakaran,d117737,1100.0,40,2,5,7,Stone,44.518100738525,40.183300018311,0,Good Condition,1,0,0,0,0,0,0,0
813,bnakaran,d114317,2500.0,110,4,2,5,Stone,44.517471863814,40.189510747333,0,New/Excellent Condition,2,0,0,0,0,0,0,0
814,bnakaran,d108764,118000.0,57,3,3,5,Stone,44.500400543213,40.204898834229,0,Good Condition,1,0,0,0,0,0,0,1
815,bnakaran,d117448,1100.0,70,2,9,10,Monolit,44.514666,40.179234,1,Good Condition,1,0,0,0,0,0,0,0
816,bnakaran,d117738,95000.0,75,3,3,5,Stone,44.464124737434,40.171069655046,0,Good Condition,2,0,0,0,0,0,0,0
817,bnakaran,d117619,875.0,65,2,2,4,Stone,44.519877089965,40.186842198941,0,Good Condition,1,0,0,0,0,0,0,1
818,bnakaran,d117735,950.0,106,3,5,4,Stone,44.527361728834,40.180313629485,0,Good Condition,2,0,0,0,0,0,0,0
819,bnakaran,d100000,210000.0,52,2,9,16,Monolit,44.511199851586,40.181529950611,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
820,bnakaran,d103989,133000.0,78,2,7,10,Panel,44.521200244734,40.173086892938,0,Needs Renovation/Repair,0,0,0,1,0,0,0,1
821,bnakaran,d105468,275000.0,77,2,3,10,Monolit,44.508118,40.184698,1,Other,1,0,0,1,0,0,0,1
822,bnakaran,d107962,555000.0,165,5,16,19,Monolit,44.507462714233,40.182552051186,1,Needs Renovation/Repair,3,0,0,1,0,0,0,1
823,bnakaran,d115060,620000.0,190,4,5,9,Monolit,44.49750596826,40.202684426899,1,Good Condition,3,0,0,0,0,0,0,1
824,bnakaran,d115148,132000.0,64,2,4,13,Monolit,44.521882933868,40.17348276569,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
825,bnakaran,d116906,132000.0,54,2,9,15,Monolit,44.5179,40.166796,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
826,bnakaran,d77737,1125.0,85,2,6,11,Monolit,44.512001037598,40.185398101807,1,New/Excellent Condition,1,0,0,0,0,0,0,1
827,bnakaran,d103671,2500.0,120,3,3,9,Monolit,44.515383271164,40.182164748869,1,New/Excellent Condition,1,1,0,0,0,0,0,0
828,bnakaran,d116472,135000.0,46,2,10,11,Panel,44.511538051724,40.182406197771,0,Other,1,1,0,1,0,0,0,1
829,bnakaran,d18344,1300.0,80,2,2,4,Stone,44.508800506592,40.181400299072,0,Good Condition,1,0,0,0,0,0,0,0
830,bnakaran,d105437,165000.0,170,6,5,5,Stone,44.561055,40.192256,0,Good Condition,2,0,0,0,0,0,0,1
831,bnakaran,d117701,499000.0,107,3,11,15,Monolit,44.514633390213,40.179297977914,1,Needs Renovation/Repair,2,0,0,1,0,0,0,1
832,bnakaran,d78649,165000.0,70,2,11,18,Monolit,44.5226212,40.21242859,1,Good Condition,1,0,0,0,0,0,0,0
833,bnakaran,d88836,185000.0,68,2,5,18,Monolit,44.51673107,40.20419399,1,Good Condition,1,0,0,0,0,0,0,0
834,bnakaran,d82785,235000.0,89,2,11,16,Monolit,44.496957170413,40.193917260374,1,New/Excellent Condition,1,0,0,0,0,0,0,0
835,bnakaran,d109255,400000.0,154,3,15,17,Monolit,44.499404,40.203484,1,Good Condition,3,1,0,0,0,0,0,1
836,bnakaran,d114614,240000.0,72,3,3,4,Stone,44.491717560729,40.197362457492,0,New/Excellent Condition,2,0,0,0,0,0,0,0
837,bnakaran,d115004,170000.0,57,2,11,14,Monolit,44.512879,40.17787,1,New/Excellent Condition,1,0,0,0,0,0,0,0
838,bnakaran,d80741,900.0,60,2,6,10,Monolit,44.50093822,40.20104327,1,New/Excellent Condition,2,0,0,0,0,0,0,0
839,bnakaran,d90706,140000.0,72,3,4,5,Stone,44.499498060541,40.201142160115,0,New/Excellent Condition,1,0,0,0,0,0,0,0
840,bnakaran,d107131,205000.0,68,2,5,15,Monolit,44.499404,40.203477,1,New/Excellent Condition,1,1,0,0,0,0,0,1
841,bnakaran,d115155,145000.0,48,2,7,8,Monolit,44.511707909988,40.197368351369,1,Good Condition,1,1,0,0,0,0,0,1
842,bnakaran,d117732,485000.0,122,3,8,10,Monolit,44.512493473541,40.195197640445,1,New/Excellent Condition,2,0,0,0,0,0,0,0
843,bnakaran,d94819,1300.0,100,3,8,12,Monolit,44.507491772592,40.184449121594,1,Good Condition,1,1,0,0,0,0,0,0
844,bnakaran,d99953,1300.0,100,2,4,10,Monolit,44.514860198643,40.180762755014,1,Good Condition,1,1,0,0,0,0,0,1
845,bnakaran,d100716,3000.0,250,4,8,16,Monolit,44.506554722509,40.181374428521,1,Good Condition,3,1,0,0,0,0,0,1
846,bnakaran,d105993,985000.0,200,4,21,23,Monolit,44.519876641525,40.175523800346,1,New/Excellent Condition,3,1,0,0,0,0,0,0
847,bnakaran,d114629,3000.0,140,3,10,18,Monolit,44.508781455232,40.184942669539,1,Good Condition,2,0,0,1,0,0,0,0
848,bnakaran,d113523,295000.0,80,3,2,4,Stone,44.520857916671,40.18507586425,0,Good Condition,1,0,0,0,0,0,0,0
849,bnakaran,d115657,98000.0,44,2,2,9,Panel,44.518229609785,40.167560002603,0,New/Excellent Condition,1,0,0,0,0,0,0,1
850,bnakaran,d117729,330000.0,127,4,3,8,Monolit,44.50138,40.196368,1,Good Condition,2,0,0,0,0,0,0,0
851,bnakaran,d109005,32.5,52,2,3,5,Stone,44.514301300049,40.206401824951,0,Good Condition,1,0,0,0,0,0,0,0
852,bnakaran,d107278,825.0,62,3,9,12,Monolit,44.464954,40.211707,1,New/Excellent Condition,1,0,0,0,0,0,0,0
853,bnakaran,d95741,425000.0,154,4,9,10,Monolit,44.518049465247,40.171297011949,1,Good Condition,3,1,0,0,0,0,0,0
854,bnakaran,d117681,175000.0,65,2,12,14,Monolit,44.503741884933,40.226913213659,1,New/Excellent Condition,1,0,0,0,0,0,0,0
855,bnakaran,d113560,1075.0,60,2,11,14,Monolit,44.510175,40.211244284798,1,New/Excellent Condition,1,0,0,0,0,0,0,1
856,bnakaran,d1047,30.0,44,1,4,10,Panel,44.506999969482,40.18159866333,0,Good Condition,1,0,0,0,0,0,0,1
857,bnakaran,d116679,250000.0,72,3,7,16,Panel,44.519620890876,40.185605860671,0,Good Condition,1,0,0,0,0,0,0,1
858,bnakaran,d117710,1500.0,162,4,6,8,Monolit,44.524514746033,40.176939201242,1,Good Condition,2,0,0,0,0,0,0,0
859,bnakaran,d31682,625.0,39,1,3,9,Monolit,44.512309542328,40.1731340715,0,Good Condition,1,0,0,0,0,0,0,0
860,bnakaran,d114691,429000.0,169,4,15,15,Monolit,44.541173985457,40.20386880665,1,Good Condition,2,0,0,0,0,0,0,1
861,bnakaran,d109840,220000.0,80,2,2,5,Stone,44.49902398078,40.192664507723,0,Good Condition,1,0,0,0,0,0,0,1
862,bnakaran,d96959,209000.0,47,2,8,15,Monolit,44.511375690009,40.17989504878,1,New/Excellent Condition,1,1,0,0,0,0,0,1
863,bnakaran,d98282,160000.0,28,1,12,16,Monolit,44.511343625301,40.179882450421,1,Good Condition,1,1,0,0,0,0,0,0
864,bnakaran,d99661,445000.0,120,3,13,16,Monolit,44.510423720058,40.180692384193,1,Needs Renovation/Repair,2,0,0,1,0,0,0,1
865,bnakaran,d111447,139000.0,39,1,3,4,Stone,44.517827433837,40.178346581973,0,Good Condition,1,0,0,0,0,0,0,0
866,bnakaran,d111909,230000.0,36,2,3,16,Monolit,44.514906797622,40.177737915888,1,Good Condition,1,0,0,0,0,0,0,0
867,bnakaran,d112261,185000.0,62,2,3,4,Stone,44.502022455017,40.179666408042,0,New/Excellent Condition,1,0,0,0,0,0,0,1
868,bnakaran,d115045,160000.0,84,2,4,13,Monolit,44.52185074736,40.173886039895,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
869,bnakaran,d116587,136000.0,60,2,5,16,Monolit,44.519158,40.164487,1,Needs Renovation/Repair,1,0,0,1,0,0,0,1
870,bnakaran,d115604,160000.0,60,2,2,14,Monolit,44.512879,40.17787,1,Good Condition,1,0,0,0,0,0,0,0
871,bnakaran,d117726,270000.0,117,3,5,18,Monolit,44.49017937567,40.214144445173,1,Good Condition,2,1,0,0,0,0,0,1
872,bnakaran,d83934,3000.0,200,4,10,13,Monolit,44.514756416174,40.182471112379,1,New/Excellent Condition,2,0,0,0,0,0,0,1
873,bnakaran,d84982,3000.0,164,4,6,12,Monolit,44.51475696,40.18301089,1,New/Excellent Condition,3,0,0,0,0,0,0,0
874,bnakaran,d93250,3000.0,170,5,4,9,Monolit,44.51475696,40.18301089,1,New/Excellent Condition,3,1,0,0,0,0,0,1
875,bnakaran,d105315,3000.0,150,4,10,14,Monolit,44.508378473541,40.183579493499,1,New/Excellent Condition,2,1,0,0,0,0,0,1
876,bnakaran,d109392,1800.0,110,4,5,5,Monolit,44.508681865082,40.196463364186,1,New/Excellent Condition,2,1,0,0,0,0,0,0
877,bnakaran,d13316,2000.0,96,4,5,9,Stone,44.504001617432,40.1830682,0,New/Excellent Condition,2,0,0,0,0,0,0,0
878,bnakaran,d73499,3000.0,120,4,5,11,Monolit,44.50822847,40.18469734,1,Good Condition,1,0,0,0,0,0,0,0
879,bnakaran,d117717,1200.0,40,2,4,15,Monolit,44.515491697097,40.177257058106,1,Good Condition,1,0,0,0,0,0,0,0
880,bnakaran,d117293,675.0,50,2,2,5,Stone,44.495416448379,40.195971465382,0,New/Excellent Condition,1,0,0,0,0,0,0,1
881,bnakaran,d117718,180000.0,56,2,5,14,Monolit,44.499360992034,40.173224453044,1,New/Excellent Condition,1,0,0,0,0,0,0,0
882,bnakaran,d110398,1300.0,72,2,6,10,Panel,44.505199432373,40.181701660156,0,Good Condition,1,0,0,0,0,0,0,0
883,bnakaran,d117709,260000.0,57,2,10,15,Monolit,44.507900238037,40.184101104736,1,Good Condition,1,0,0,0,0,0,0,0
884,bnakaran,d50648,32.5,40,1,6,10,Panel,44.512599945068,40.173000335693,0,Good Condition,1,0,0,1,0,0,0,1
885,bnakaran,d56475,42.5,67,2,4,10,Panel,44.506999969482,40.18159866333,0,Good Condition,1,0,0,0,0,0,0,0
886,bnakaran,d110998,40.0,40,1,2,11,Panel,44.509911466312,40.178666095941,0,Good Condition,1,0,0,0,0,0,0,0
887,bnakaran,d117720,840000.0,171,4,8,11,Monolit,44.514409152115,40.182400787469,1,Needs Renovation/Repair,2,0,0,1,0,0,0,1
888,bnakaran,d117721,277000.0,81,3,3,5,Stone,44.508509620558,40.181934963852,0,Good Condition,2,0,0,0,0,0,0,0
889,bnakaran,d115658,158000.0,83,3,2,9,Panel,44.516586824481,40.169125409251,0,Good Condition,2,0,0,0,0,0,0,1
890,bnakaran,d102632,225000.0,107,3,15,16,Monolit,44.516385222229,40.203660249041,1,Good Condition,2,1,0,0,0,0,0,0
891,bnakaran,d115680,89000.0,54,2,5,5,Stone,44.520772527372,40.208665623103,0,Good Condition,1,0,0,1,0,0,0,1
892,bnakaran,d117317,1000.0,120,4,2,13,Other,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,1
893,bnakaran,d116802,450000.0,88,3,3,6,Stone,44.515779018402,40.188766593783,0,Good Condition,1,0,0,0,0,0,0,0
894,bnakaran,d116847,900000.0,161,4,2,11,Monolit,44.512879,40.17787,1,Good Condition,2,0,0,1,0,0,0,0
895,bnakaran,d116848,385000.0,91,3,4,10,Monolit,44.512879,40.17787,1,Good Condition,2,0,0,1,0,0,0,0
896,bnakaran,d117392,175000.0,95,3,2,5,Stone,44.494004288361,40.199502100974,0,Needs Renovation/Repair,1,0,0,1,0,0,0,1
897,bnakaran,d116520,405000.0,117,4,2,5,Monolit,44.50836,40.1964340433,1,Good Condition,2,0,0,0,0,0,0,0
898,bnakaran,d91884,875.0,58,2,2,4,Stone,44.505501773856,40.18667285826,0,Good Condition,1,0,0,0,0,0,0,0
899,bnakaran,d115246,233000.0,115,3,20,20,Monolit,44.519332535905,40.209453587969,1,Good Condition,2,0,0,0,0,0,0,1
900,bnakaran,d112922,430000.0,130,4,8,13,Monolit,44.49773349451,40.18144111018,1,New/Excellent Condition,2,0,0,0,0,0,0,1
901,bnakaran,d116312,649000.0,201,4,4,6,Monolit,44.514435507935,40.192041861044,1,New/Excellent Condition,2,0,0,0,0,0,0,1
902,bnakaran,d114729,100000.0,43,2,5,9,Panel,44.492654307367,40.199055955408,0,Good Condition,1,0,0,0,0,0,0,0
903,bnakaran,d116865,450000.0,93,2,5,7,Monolit,44.514693,40.192083,1,Good Condition,1,0,0,0,0,0,0,1
904,bnakaran,d117707,85000.0,56,2,6,9,Panel,44.456608,40.204049,0,Good Condition,0,0,0,0,0,0,0,1
905,bnakaran,d117708,1500.0,115,3,1,2,Stone,44.503325306884,40.183833267105,0,Good Condition,1,0,0,0,0,0,0,0
906,bnakaran,d117636,2500.0,131,3,10,15,Monolit,44.512879,40.17787,1,Good Condition,2,1,0,0,0,0,0,1
907,bnakaran,d113965,225000.0,78,3,4,15,Monolit,44.519432898147,40.143482105804,1,Good Condition,1,1,0,0,0,0,0,1
908,bnakaran,d117313,2000.0,130,4,3,5,Stone,44.519272441801,40.178278318564,0,Good Condition,2,0,0,0,0,0,0,1
909,bnakaran,d117702,2500.0,176,3,12,15,Monolit,44.497146253967,40.182237886896,1,Good Condition,2,1,0,0,0,0,0,1
910,bnakaran,d117703,875.0,78,3,4,6,Stone,44.512879,40.17787,0,Good Condition,1,0,0,0,0,0,0,0
911,bnakaran,d115521,390000.0,107,3,3,5,Stone,44.520900726318,40.178798675537,0,Needs Renovation/Repair,1,0,0,1,0,0,0,0
912,bnakaran,d117459,1200.0,80,3,4,8,Stone,44.516016322753,40.206416198716,0,Good Condition,1,0,0,0,0,0,0,0
913,bnakaran,d116693,1375.0,75,2,7,12,Monolit,44.508064,40.210557,1,New/Excellent Condition,2,0,0,0,0,0,0,0
914,bnakaran,d117284,175000.0,73,3,2,5,Stone,44.504066451034,40.204725382152,0,New/Excellent Condition,1,0,0,0,0,0,0,0
915,bnakaran,d114960,550000.0,190,4,4,8,Monolit,44.496476,40.202306,1,Good Condition,3,0,0,0,0,0,0,1
916,bnakaran,d114961,550000.0,190,4,4,8,Monolit,44.496476,40.202306,1,Good Condition,3,0,0,0,0,0,0,0
917,bnakaran,d115843,230000.0,98,3,4,7,Monolit,44.496191082,40.207518025243,1,Needs Renovation/Repair,3,0,0,1,0,0,0,1
918,bnakaran,d117700,290000.0,61,2,6,10,Monolit,44.512879,40.17787,1,Good Condition,1,0,0,0,0,0,0,0
919,bnakaran,d114256,310000.0,90,4,3,5,Stone,44.513961296959,40.18260723344,0,Good Condition,2,0,0,0,0,0,0,0
920,bnakaran,d96136,360000.0,115,3,9,10,Monolit,44.501920469229,40.200756739937,1,New/Excellent Condition,2,0,0,0,0,0,0,0
921,bnakaran,d99065,150000.0,102,3,2,8,Other,44.498613860481,40.19685273905,0,Good Condition,1,0,0,0,0,0,0,1
922,bnakaran,d115020,470000.0,120,3,9,10,Monolit,44.515382421951,40.183349836913,1,Good Condition,1,0,0,0,0,0,0,0
923,bnakaran,d115371,455000.0,162,4,9,10,Monolit,44.518217175601,40.167546334846,1,Good Condition,3,0,0,0,0,0,0,0
924,bnakaran,d117286,228000.0,51,2,4,9,Monolit,44.515500172771,40.180504635298,1,New/Excellent Condition,1,0,0,1,0,0,0,0
925,bnakaran,d90745,1000.0,74,3,4,7,Stone,44.506954723402,40.180890516231,0,Good Condition,1,0,0,0,0,0,0,0
926,bnakaran,d94032,1100.0,70,2,3,5,Stone,44.5156616,40.1893818,0,Good Condition,1,0,0,0,0,0,0,0
927,bnakaran,d116893,1600.0,104,3,10,13,Monolit,44.511390202377,40.185250141207,1,Good Condition,1,0,0,0,0,0,0,1
